23 82,150 99,152 86,184 102,184
19 100,152 115,154 103,184 117,185
32 117,154 131,155 120,185 133,185
8 136,156 149,157 138,185 150,186
8 150,158 161,159 151,186 162,186
6 163,159 173,160 163,186 174,187
2 174,160 184,162 174,187 184,187
plate 79,135 186,151 86,193 186,194
22 115,402 127,404 109,433 122,433
14 128,404 140,406 123,433 136,434
11 141,406 151,408 137,434 148,434
5 155,408 164,410 153,435 162,435
8 165,410 174,411 163,435 173,435
3 175,411 182,412 174,435 181,436
3 183,413 190,414 182,436 190,436
plate 115,392 192,406 106,441 191,442
