27 106,295 117,294 113,317 123,317
23 119,294 131,293 125,317 136,317
23 133,293 146,292 138,317 151,317
2 152,292 167,291 157,316 171,316
8 168,291 184,290 172,316 187,316
4 185,290 202,288 188,316 204,316
3 205,288 222,287 207,316 223,315
plate 102,286 227,275 113,323 228,322
19 70,23 84,22 80,46 93,46
26 85,22 99,20 94,46 108,45
22 100,20 116,19 109,45 124,45
2 124,18 142,16 132,45 148,44
6 144,16 164,14 151,44 169,44
2 167,13 189,11 172,44 193,43
0 192,11 218,8 195,43 219,43
plate 65,13 226,-8 81,52 226,51
