22 38,177 65,179 31,238 59,239
19 67,179 94,181 61,239 89,239
19 96,181 120,183 91,239 116,240
5 130,184 154,185 127,240 152,240
4 156,185 177,187 153,240 176,241
8 180,187 201,189 178,241 200,241
6 202,189 222,190 202,241 222,242
plate 37,154 228,171 26,256 228,256
15 84,340 106,341 80,389 102,390
26 108,341 128,343 104,390 125,390
14 130,343 149,344 127,390 147,390
7 157,345 175,346 155,390 174,391
3 177,346 194,348 176,391 193,391
3 196,348 213,349 195,391 212,392
0 214,349 230,350 214,392 230,392
plate 84,322 234,336 76,402 234,402
