25 73,145 99,148 62,205 90,206
28 101,148 125,150 93,206 119,206
29 127,150 149,153 121,206 144,207
3 160,154 179,156 155,207 176,208
1 181,156 201,158 178,208 198,209
4 202,158 220,160 200,209 219,209
3 222,160 239,162 221,209 238,210
plate 74,122 243,145 57,223 243,224
30 133,380 162,382 144,436 171,436
13 164,382 191,385 173,437 198,437
24 193,385 218,387 200,437 223,438
9 228,388 250,391 233,438 254,438
1 252,391 273,393 256,438 275,439
0 275,393 294,395 277,439 296,439
8 296,395 314,397 297,439 315,440
plate 125,355 318,379 145,450 319,451
