25 90,207 114,209 98,258 121,259
14 117,209 140,211 123,259 145,259
29 142,211 164,213 147,259 168,260
6 172,214 192,215 176,260 195,260
3 194,215 213,217 197,260 215,261
2 215,217 233,219 217,261 234,261
9 235,219 251,220 236,261 252,261
plate 84,187 256,205 97,270 256,271
33 257,439 277,438 271,476 290,475
23 279,438 300,437 292,475 312,475
21 302,437 324,436 314,475 334,475
3 334,436 357,435 343,475 365,475
4 359,435 384,434 367,475 389,474
4 386,434 411,433 391,474 414,474
8 414,433 440,432 417,474 441,474
plate 248,423 446,413 273,485 447,484
