18 47,320 68,318 40,365 61,364
12 70,318 92,317 64,364 86,364
25 94,317 117,315 88,364 111,363
7 128,314 152,313 123,363 148,363
5 155,312 181,311 151,363 178,362
4 183,311 211,309 180,362 209,362
5 214,308 243,306 212,362 243,361
plate 48,303 252,285 35,377 251,377
29 356,358 366,358 359,378 369,378
24 367,358 378,359 370,378 380,378
11 378,359 387,359 380,378 389,378
6 392,359 401,359 393,378 402,378
3 402,359 410,360 403,378 411,378
1 411,360 420,360 412,378 421,378
2 421,360 429,360 422,378 429,378
plate 354,349 432,352 359,383 432,383
