20 64,84 89,87 56,141 82,141
24 91,87 114,90 85,141 109,142
27 116,90 137,93 111,142 133,143
1 146,94 165,96 142,143 163,144
8 167,96 185,98 164,144 183,144
5 186,98 203,100 185,144 202,145
1 205,100 220,102 204,145 220,145
plate 65,63 224,86 52,157 224,158
32 240,439 252,437 228,466 241,466
17 253,437 266,435 242,466 256,465
30 268,435 282,433 258,465 273,465
6 289,432 305,430 280,465 298,464
1 307,430 326,427 300,464 320,463
8 328,427 348,424 322,463 344,462
1 351,424 374,421 347,462 373,461
plate 242,429 381,407 224,474 380,472
