11 67,366 84,365 74,396 90,396
24 85,365 102,364 91,396 107,395
28 103,364 121,363 108,395 125,395
4 129,363 147,362 133,395 150,395
4 149,362 168,361 152,395 170,395
4 170,361 190,360 173,395 191,394
6 192,360 213,359 193,394 213,394
plate 63,352 219,343 74,404 219,403
19 123,476 133,476 131,496 140,496
17 134,476 146,476 141,496 152,496
30 147,476 158,476 153,496 163,496
4 163,475 174,475 168,496 178,496
7 175,475 188,475 179,496 190,496
8 189,475 201,474 191,496 202,496
2 202,474 215,474 203,496 215,496
plate 119,468 217,465 131,500 218,500
