29 52,337 82,343 36,412 68,414
30 84,343 111,349 71,414 101,416
27 113,349 136,353 103,416 129,417
9 146,355 167,359 140,418 163,419
0 169,360 187,363 165,419 184,420
9 189,364 206,367 187,420 204,421
8 207,367 222,370 206,421 222,422
plate 54,311 227,352 26,436 227,437
27 393,103 401,103 391,118 399,118
14 402,103 410,102 400,118 408,118
32 410,102 418,102 408,118 416,118
5 421,102 430,101 420,118 429,118
0 431,101 439,101 430,118 438,118
9 440,101 450,100 439,118 449,118
5 451,100 459,100 450,118 459,117
plate 393,97 463,92 390,123 463,123
