32 51,263 75,262 60,309 83,309
15 78,262 103,260 86,309 110,309
11 105,260 130,259 111,309 136,309
4 143,259 170,257 148,308 174,308
9 173,257 201,256 177,308 205,308
3 204,256 233,255 207,308 235,308
8 237,254 268,253 239,308 268,307
plate 45,243 276,229 59,322 277,321
33 153,409 173,412 149,456 170,457
19 175,412 194,415 172,457 192,458
23 195,415 212,418 193,458 210,459
7 219,419 232,421 217,459 231,459
9 234,421 247,423 233,460 246,460
4 248,424 261,426 248,460 260,461
8 262,426 273,428 261,461 273,461
plate 152,390 276,415 146,470 275,471
