25 93,427 102,426 100,443 108,443
23 103,426 112,425 109,443 119,442
31 114,425 125,423 120,442 131,442
2 131,422 145,420 136,442 150,441
9 146,420 162,418 151,441 166,441
7 163,418 183,415 167,441 185,440
5 186,415 207,412 188,440 208,440
plate 89,421 214,399 100,447 215,446
30 99,51 107,50 97,67 104,66
33 108,50 116,49 105,66 113,66
24 118,48 127,47 115,66 125,66
0 131,47 142,45 129,65 140,65
9 143,45 155,43 141,65 154,64
9 158,43 172,41 156,64 171,64
8 173,41 190,39 172,64 189,63
plate 100,45 194,29 95,71 194,70
