32 51,312 74,311 57,358 79,357
17 76,311 101,309 82,357 106,357
21 102,309 128,308 107,357 132,357
1 140,307 167,306 144,357 170,356
4 170,306 198,304 173,356 200,356
1 200,304 230,303 202,356 231,355
6 233,302 264,301 235,355 265,355
plate 45,293 273,277 56,370 273,369
12 352,379 368,380 357,413 372,414
20 371,380 386,381 374,414 389,414
21 388,381 403,382 391,414 406,414
4 410,382 424,383 412,414 426,414
6 425,383 439,384 427,414 441,415
3 440,384 454,385 441,415 454,415
9 456,385 467,386 456,415 468,415
plate 348,365 471,375 356,422 471,423
