12 40,295 64,297 50,341 73,342
10 66,297 88,299 74,342 95,342
16 90,299 111,301 96,342 116,343
4 120,302 138,303 124,343 141,343
5 140,303 157,305 143,343 159,343
8 159,305 175,307 161,343 176,344
1 177,307 192,308 178,344 192,344
plate 32,273 196,292 50,353 196,354
18 298,52 308,51 302,73 312,73
28 310,51 322,50 314,73 326,73
25 323,50 337,48 327,73 340,72
3 343,47 358,46 347,72 361,72
2 360,45 377,43 363,72 380,71
3 380,43 400,41 382,71 402,71
8 401,41 425,38 403,71 425,70
plate 294,44 431,24 302,79 431,78
