22 45,363 74,366 53,422 80,422
14 77,366 104,368 83,422 109,423
28 106,368 131,370 111,423 135,423
7 143,371 165,373 146,423 168,424
8 167,373 190,374 170,424 192,424
6 192,375 212,376 193,424 213,425
4 215,376 234,378 216,425 235,425
plate 40,338 239,358 52,437 239,438
27 259,363 266,362 254,378 262,378
31 267,362 274,362 263,378 270,378
13 274,362 282,361 270,378 278,377
9 285,361 294,360 282,377 291,377
1 295,360 302,360 292,377 300,377
4 303,360 312,359 301,377 311,377
1 313,359 321,359 312,377 321,377
plate 260,357 325,351 252,382 324,382
