18 82,369 92,368 75,391 85,391
12 93,368 103,367 87,391 98,391
23 105,367 116,366 99,391 112,390
4 122,365 134,364 117,390 131,390
5 135,364 149,363 132,390 146,390
7 150,363 165,362 147,390 163,389
6 167,361 182,360 165,389 181,389
plate 83,361 186,350 72,398 186,397
22 206,449 225,450 217,487 234,487
30 227,450 246,451 236,487 254,487
32 248,451 266,452 255,487 272,488
1 274,452 291,453 279,488 295,488
3 293,453 309,454 297,488 311,488
0 311,454 327,455 313,488 328,488
8 328,455 344,455 329,488 344,488
plate 198,432 347,441 217,496 348,497
