23 35,246 56,245 43,287 63,287
22 58,245 81,243 65,287 87,287
18 83,243 106,242 89,287 112,286
0 117,241 143,240 122,286 148,286
3 145,240 172,238 150,286 175,286
3 175,238 203,236 178,285 205,285
3 206,236 235,235 207,285 236,285
plate 29,229 244,213 42,298 244,298
26 242,125 257,123 257,149 271,149
11 258,123 274,121 272,149 288,148
14 276,121 294,119 290,148 307,148
4 303,118 325,115 315,148 336,147
1 327,115 352,112 338,147 361,146
0 355,112 384,108 363,146 390,146
4 387,108 422,104 393,145 424,145
plate 235,115 431,83 260,155 432,154
