32 72,215 89,218 65,259 84,260
25 92,218 109,220 86,260 105,261
30 110,220 126,222 106,261 123,261
6 133,223 146,225 130,262 144,262
4 148,225 161,227 146,262 159,263
0 162,227 175,228 161,263 174,263
2 176,229 187,230 175,263 187,263
plate 72,199 190,218 60,272 190,273
21 129,119 161,122 143,181 172,182
30 163,122 193,125 175,182 202,182
29 195,125 221,128 204,182 228,183
1 234,129 257,131 240,183 262,184
8 259,132 282,134 264,184 285,184
7 284,134 305,136 287,184 307,185
8 308,136 327,138 309,185 327,185
plate 119,91 332,118 144,197 332,197
