12 75,32 86,30 64,56 75,55
33 87,30 100,27 77,55 89,54
12 101,27 116,25 91,54 106,54
8 123,23 140,20 113,53 131,52
0 142,20 163,16 133,52 156,51
7 165,16 190,12 158,51 185,50
1 193,11 223,6 188,49 221,48
plate 78,23 231,-9 60,63 230,61
22 208,242 239,245 221,303 250,303
22 242,245 271,248 253,303 279,304
29 273,248 299,250 282,304 306,304
5 311,251 335,253 317,305 339,305
4 337,253 360,255 341,305 363,306
3 362,256 383,257 365,306 384,306
9 385,258 405,259 387,306 405,307
plate 199,215 410,239 222,318 410,319
