33 39,56 68,61 23,130 56,132
26 70,61 98,66 58,132 88,133
20 100,67 123,71 91,133 116,135
9 133,73 154,77 127,135 150,136
7 156,77 175,80 152,136 172,137
7 177,81 194,84 174,137 192,138
1 195,84 210,87 194,138 210,139
plate 40,29 215,69 14,153 215,154
19 110,415 132,413 126,454 147,453
17 134,413 157,411 149,453 171,453
20 159,411 184,409 173,453 197,452
1 196,408 224,406 208,452 234,452
1 228,405 258,403 237,452 266,451
2 261,403 294,400 268,451 299,451
9 298,400 334,397 302,451 336,450
plate 101,398 345,371 128,463 345,463
