23 216,252 228,250 204,278 216,277
12 229,249 243,247 217,277 231,276
31 244,247 259,245 233,276 249,276
5 266,244 284,241 256,275 275,274
9 286,241 306,237 277,274 299,273
8 309,237 333,233 301,273 328,272
8 335,233 363,229 330,272 362,270
plate 219,242 371,213 199,286 370,284
25 27,89 45,88 34,123 52,123
30 47,88 66,87 54,123 72,123
32 68,87 88,85 74,123 94,122
9 97,85 119,83 103,122 124,122
2 122,83 145,82 126,122 148,121
8 147,82 172,80 150,121 174,121
2 175,80 201,78 176,121 202,121
plate 22,75 208,60 35,132 208,132
