28 349,207 366,208 357,244 373,244
10 369,208 385,210 375,244 391,244
16 387,210 404,211 393,244 408,245
4 411,212 426,213 414,245 428,245
4 427,213 441,214 429,245 443,245
2 442,215 455,216 444,245 456,246
6 457,216 469,217 458,246 469,246
plate 342,191 472,205 357,253 472,253
29 338,371 363,373 347,419 370,420
24 365,373 387,376 372,420 393,420
31 389,376 410,378 394,420 414,421
5 419,379 436,381 422,421 439,422
4 438,381 455,383 441,422 457,422
6 457,383 472,385 458,422 473,422
1 474,385 488,387 475,422 488,423
plate 331,348 492,371 347,432 492,432
