12 134,202 143,200 120,224 129,224
32 145,200 155,198 130,224 141,223
26 156,198 169,195 143,223 155,222
2 175,194 190,191 161,222 177,221
0 191,191 209,187 179,221 199,220
0 212,187 233,183 201,220 226,218
3 236,182 263,177 229,218 260,216
plate 138,195 271,164 115,230 270,228
13 88,294 111,293 94,340 116,339
24 113,293 138,291 119,339 143,339
26 139,291 165,290 144,339 169,339
5 177,289 204,288 181,339 207,338
4 207,288 235,286 210,338 237,338
9 237,286 267,285 239,338 268,337
1 270,284 301,283 272,337 302,337
plate 82,275 310,259 93,352 310,351
