33 83,206 94,207 85,229 96,229
12 95,207 106,208 97,229 107,229
11 106,208 116,209 107,229 117,229
0 120,209 129,210 121,230 130,230
2 130,210 138,211 131,230 139,230
0 139,211 147,211 139,230 147,230
9 148,212 155,212 148,230 155,230
plate 81,196 157,204 84,235 157,235
11 125,335 153,338 137,393 163,394
11 156,339 181,342 165,394 188,395
13 184,342 207,345 191,395 212,395
4 215,346 236,349 220,396 239,396
9 238,349 256,352 241,396 258,397
3 258,352 274,354 260,397 276,397
4 276,354 292,356 277,397 292,398
plate 117,310 295,341 137,406 296,407
