22 70,34 84,34 80,60 93,60
23 85,33 101,33 95,60 109,60
11 102,32 118,31 110,60 125,59
8 125,31 141,30 132,59 147,59
6 144,30 161,29 149,59 165,59
4 163,29 183,27 168,59 186,59
3 185,27 206,26 187,59 207,58
plate 64,23 211,11 81,66 212,66
15 274,17 286,17 265,46 278,46
15 288,17 301,16 280,46 294,46
19 302,16 316,15 295,46 310,46
1 322,15 336,14 316,46 331,45
9 338,14 352,14 333,45 348,45
9 354,13 369,13 350,45 367,45
1 370,13 386,12 368,45 386,45
plate 276,7 391,0 261,55 390,55
