23 156,41 191,47 149,122 185,124
25 194,47 225,53 189,124 221,125
13 227,53 254,58 223,125 251,127
1 266,60 290,64 263,127 288,128
4 292,64 314,68 290,128 312,129
0 315,68 335,72 314,129 334,130
7 337,72 355,75 336,130 355,131
plate 155,9 359,55 143,145 359,147
24 101,422 111,423 97,444 108,445
18 112,423 122,424 109,445 119,445
24 122,424 131,425 119,445 129,445
4 135,425 143,426 133,445 142,445
5 144,426 151,426 143,446 150,446
0 151,426 159,427 151,446 158,446
1 160,427 166,428 159,446 166,446
plate 101,412 168,420 95,451 168,451
