33 59,442 77,441 66,478 84,478
21 79,441 98,440 86,478 104,478
17 100,440 119,440 106,478 124,478
0 128,440 148,439 132,478 152,478
4 150,439 171,438 154,478 173,478
4 173,438 194,438 175,478 196,477
1 196,437 218,437 198,477 219,477
plate 54,427 224,421 66,487 224,487
22 221,188 240,187 213,229 233,229
21 242,187 262,186 235,229 256,229
28 264,186 284,185 258,229 279,229
0 294,185 315,184 289,229 311,228
0 317,184 339,183 313,228 336,228
7 341,183 363,182 338,228 362,228
5 366,182 389,181 365,228 389,227
plate 222,172 396,162 209,242 396,241
