28 121,370 146,375 107,433 135,434
13 149,375 171,379 138,434 163,436
23 173,380 194,384 165,436 188,437
1 202,385 220,388 196,437 216,438
7 221,389 237,392 217,439 235,439
4 239,392 253,395 236,439 252,440
7 255,395 268,397 253,440 268,441
plate 123,348 271,382 99,453 271,454
10 193,232 223,237 185,305 217,306
28 226,237 254,242 220,306 249,307
29 256,242 281,246 252,307 278,308
9 292,248 315,251 289,309 312,310
4 316,251 336,254 314,310 335,311
7 339,255 357,258 337,311 356,311
4 358,258 375,260 358,312 375,312
plate 192,205 380,242 178,326 380,327
