21 317,434 327,435 314,457 325,457
26 329,435 338,436 327,457 337,458
27 338,436 348,437 337,458 346,458
0 352,437 360,438 351,458 359,458
2 361,438 368,439 360,458 367,458
8 369,439 376,440 368,458 376,459
6 377,440 383,441 377,459 383,459
plate 316,423 385,433 312,464 385,464
30 105,124 131,128 99,183 127,184
22 134,128 157,131 129,184 154,185
16 160,131 181,134 156,185 179,186
6 190,136 210,138 188,186 208,187
4 211,138 229,141 210,187 228,188
8 231,141 247,143 230,188 247,188
3 249,143 264,145 248,188 264,189
plate 105,102 268,129 95,200 268,202
