32 80,67 99,65 90,101 109,101
33 101,65 121,64 110,101 130,100
28 123,63 144,62 132,100 152,100
8 155,61 178,59 162,100 184,99
2 180,59 206,57 186,99 211,99
8 209,57 236,55 213,99 239,98
8 240,54 270,52 243,98 271,98
plate 74,52 278,31 92,110 279,109
22 381,386 395,388 384,416 397,417
28 396,388 410,389 398,417 412,417
33 411,390 422,391 413,417 424,418
6 428,392 438,393 429,418 439,418
4 439,393 449,394 440,418 449,418
3 450,394 458,395 450,418 459,419
9 459,396 468,397 459,419 468,419
plate 379,374 469,388 383,423 469,424
