15 79,300 93,299 70,330 85,329
32 95,298 110,297 86,329 102,329
31 111,296 128,294 103,329 121,328
6 136,294 154,291 129,328 149,327
7 156,291 177,289 151,327 173,326
2 179,288 203,286 175,326 200,325
1 205,285 232,282 202,325 231,324
plate 81,290 238,266 66,339 238,337
14 331,262 346,261 321,295 337,295
11 348,261 364,259 339,294 355,294
26 365,259 383,258 357,294 375,294
5 390,257 410,255 383,293 404,293
8 411,255 432,253 406,293 427,292
4 434,253 456,251 430,292 454,291
3 459,250 483,248 456,291 482,291
plate 333,251 489,232 317,305 489,304
