29 14,289 50,293 24,365 58,366
13 54,294 87,298 62,366 93,367
23 90,298 119,302 95,367 124,368
9 132,303 159,306 136,368 162,369
3 162,307 187,310 165,369 188,370
0 188,310 211,313 190,370 212,370
4 214,313 235,315 214,370 235,371
plate 6,256 240,293 22,384 240,385
17 285,417 295,416 292,433 301,433
19 296,416 306,415 302,433 312,433
26 308,414 319,413 313,433 324,433
3 324,413 337,412 329,433 341,432
4 338,412 352,411 342,432 355,432
0 354,410 370,409 357,432 372,432
3 371,409 388,407 373,432 389,431
plate 282,409 393,396 293,438 393,437
