20 72,429 83,430 66,456 78,456
33 84,430 96,431 79,456 92,457
10 97,431 106,432 93,457 103,457
8 111,432 120,433 108,457 118,457
7 121,433 130,434 119,457 129,458
7 131,434 139,435 129,458 138,458
6 140,435 148,436 139,458 148,458
plate 73,420 149,428 64,463 149,463
16 138,277 154,280 134,313 150,314
30 155,280 169,282 152,314 166,315
29 171,282 183,285 168,315 181,315
9 188,285 199,287 186,316 198,316
2 200,287 210,289 199,316 209,317
8 211,289 220,291 210,317 220,317
8 221,291 229,292 220,317 229,318
plate 139,263 231,283 131,324 231,325
