12 51,176 84,179 60,245 91,246
26 88,179 119,182 95,246 125,246
16 121,182 151,184 127,247 155,247
9 163,185 190,187 167,247 193,248
6 193,188 219,190 196,248 220,248
6 220,190 244,192 222,248 245,249
4 247,192 270,194 248,249 270,249
plate 44,147 276,172 58,263 276,264
18 114,432 123,431 104,455 113,454
15 124,431 134,430 115,454 125,454
15 135,430 146,429 127,454 139,454
9 151,429 163,427 144,453 157,453
1 164,427 177,426 158,453 173,453
6 178,426 193,425 174,453 190,452
0 195,424 209,423 192,452 208,452
plate 116,425 214,413 99,461 213,461
