27 71,108 83,106 58,135 71,135
20 84,106 98,104 72,135 86,134
28 99,104 115,101 88,134 104,133
0 122,100 140,98 111,133 131,132
3 142,98 162,95 133,132 155,131
1 164,94 188,91 157,131 183,130
7 190,90 217,87 185,130 216,129
plate 74,98 224,71 53,144 223,142
22 185,405 195,404 174,430 185,430
18 197,404 208,403 186,430 199,429
15 209,403 221,402 199,429 213,429
8 227,401 240,400 219,429 233,428
0 242,399 256,398 235,428 251,428
4 258,398 274,396 253,428 271,427
4 276,396 293,394 272,427 292,427
plate 188,397 298,383 169,438 298,437
