16 217,339 246,344 201,414 234,415
32 249,345 276,350 237,415 267,417
18 278,350 302,355 269,417 295,418
2 312,357 333,360 306,419 329,420
7 334,361 353,364 330,420 350,421
0 355,365 372,368 352,421 370,422
8 373,368 388,371 372,422 388,423
plate 218,312 393,353 192,437 393,438
15 48,61 76,63 35,127 65,128
27 79,64 106,66 68,128 97,129
13 108,66 133,68 99,129 126,129
5 144,68 167,70 138,129 163,130
1 170,70 192,72 165,130 189,130
4 194,72 216,74 191,130 214,131
0 218,74 238,76 216,131 238,131
plate 50,37 244,56 27,147 244,148
