12 0,64 14,63 -10,97 5,97
23 16,63 32,61 7,96 23,96
27 33,61 51,60 25,96 43,96
7 58,59 78,57 51,95 72,95
1 79,57 100,55 74,95 95,94
2 102,55 124,53 98,94 122,93
3 127,52 151,50 124,93 150,93
plate 1,53 157,34 -14,107 157,106
15 228,241 248,243 236,285 255,286
26 251,244 271,246 257,286 276,286
31 272,246 291,248 277,286 295,287
9 299,249 315,250 302,287 317,287
9 317,250 331,252 319,287 333,288
4 333,252 348,254 335,288 349,288
7 349,254 362,255 349,288 362,288
plate 221,222 365,242 235,296 366,297
