14 43,372 66,371 54,416 76,416
33 69,371 93,369 79,415 102,415
31 94,369 120,368 104,415 128,415
0 132,367 160,365 140,415 166,414
9 163,365 192,363 169,414 197,414
5 194,363 225,361 199,414 228,413
8 229,361 262,359 232,413 263,413
plate 36,354 271,335 55,427 272,426
32 201,226 227,227 191,287 219,287
32 230,227 256,228 222,287 249,287
18 258,228 283,229 251,287 278,288
9 295,229 319,230 290,288 315,288
2 322,231 345,232 318,288 343,288
4 347,232 370,233 345,288 369,289
3 373,233 395,234 371,289 395,289
plate 201,203 401,213 185,305 401,305
