21 40,23 49,21 32,41 41,41
19 49,21 60,19 42,41 52,40
16 61,19 73,17 53,40 65,40
2 79,16 93,13 72,39 86,39
6 95,13 112,10 88,39 106,38
5 114,9 135,5 109,38 131,36
6 138,5 164,0 134,36 162,35
plate 42,16 173,-13 29,47 172,46
12 66,217 90,219 61,269 86,270
16 92,219 115,221 88,270 111,270
15 117,221 138,223 114,271 136,271
2 147,223 167,225 145,271 165,272
1 169,225 188,226 167,272 187,272
7 189,227 207,228 188,272 207,272
7 209,228 226,229 209,272 226,273
plate 66,197 230,213 57,285 230,285
