27 66,71 88,73 73,114 94,115
29 89,73 111,74 95,115 116,115
10 112,74 132,75 117,115 136,115
7 141,76 159,77 144,116 161,116
3 161,77 178,78 163,116 180,116
1 180,78 196,79 181,116 197,116
6 198,79 214,80 199,116 214,117
plate 60,52 218,65 73,126 218,126
28 152,21 165,23 157,47 169,47
30 166,23 178,24 170,47 181,47
13 178,24 189,26 181,47 191,48
8 193,26 203,27 195,48 204,48
8 204,27 212,28 205,48 213,48
1 212,29 221,30 213,48 221,48
2 221,30 228,30 222,48 228,49
plate 148,9 230,22 157,53 230,53
