10 202,442 222,443 190,490 212,490
20 224,443 242,444 214,490 234,490
32 244,444 262,446 236,490 256,491
6 269,446 286,447 264,491 282,491
3 288,447 304,448 284,491 301,492
3 306,449 322,450 303,492 320,492
8 323,450 338,451 322,492 338,492
plate 204,426 342,437 185,503 342,503
26 112,243 137,244 97,303 124,304
32 140,244 165,245 128,304 154,304
29 167,245 191,246 156,304 183,304
0 202,246 226,247 195,304 220,305
1 228,247 251,248 223,305 247,305
5 253,248 275,249 249,305 273,305
7 278,249 300,250 276,305 299,305
plate 114,221 305,230 89,321 305,322
