33 57,198 88,203 46,271 79,273
16 90,203 118,208 81,273 111,274
33 120,208 144,213 113,274 139,276
7 155,214 177,218 150,276 174,277
6 178,218 198,221 175,277 196,278
1 200,222 218,225 198,278 217,279
7 219,225 235,228 218,279 235,280
plate 58,171 240,209 39,293 240,295
31 101,353 113,352 108,377 119,377
15 115,352 127,352 121,377 133,376
31 129,351 143,351 135,376 148,376
9 149,350 164,350 154,376 168,376
8 166,350 181,349 169,376 184,376
8 182,349 199,348 185,376 201,376
5 201,348 218,347 203,375 218,375
plate 97,343 223,335 108,383 223,383
