18 67,246 82,246 73,277 87,277
31 84,246 99,247 89,277 103,278
24 101,247 117,247 105,278 119,278
7 123,247 138,248 126,278 140,278
1 139,248 153,248 141,278 155,278
1 154,248 168,249 156,278 169,278
3 170,249 183,249 171,278 183,278
plate 63,233 187,238 72,286 187,286
27 192,388 206,386 199,412 213,412
15 207,386 223,384 214,412 229,411
29 224,384 242,381 231,411 248,411
2 250,380 270,378 255,410 276,410
4 273,377 296,374 278,410 301,409
7 299,374 327,370 303,409 330,408
0 330,370 363,366 332,408 364,407
plate 188,378 371,347 200,419 372,418
