30 58,278 73,276 69,305 84,304
30 74,275 92,273 86,304 103,304
23 94,273 113,270 105,304 124,303
5 123,269 148,266 133,303 157,302
6 150,265 178,262 159,302 185,301
2 182,261 215,257 189,301 220,300
5 218,256 258,251 223,300 260,299
plate 51,266 271,227 71,312 272,311
19 197,408 211,406 203,434 218,434
29 213,406 229,404 219,434 235,433
11 230,404 248,401 236,433 254,433
9 258,400 279,397 263,432 284,432
7 281,397 307,393 286,432 311,431
4 310,393 339,389 314,431 342,430
6 343,388 379,384 346,430 380,428
plate 193,397 389,362 204,441 390,440
