19 53,443 70,442 66,472 81,472
13 71,442 89,441 82,472 99,472
22 90,441 109,440 100,472 117,472
8 117,440 136,439 125,472 143,471
4 138,439 158,438 145,471 163,471
6 160,438 181,437 165,471 184,471
0 184,437 205,436 186,471 206,471
plate 46,429 212,418 67,480 212,479
11 319,269 332,270 311,300 325,300
23 333,270 345,271 326,300 340,301
20 347,272 358,273 342,301 354,301
2 363,273 373,274 359,301 371,302
4 374,274 384,275 371,302 382,302
7 386,275 395,276 384,302 394,302
7 396,276 405,277 395,302 404,303
plate 321,258 407,268 307,310 407,310
