21 269,366 283,365 255,399 270,399
11 285,365 300,363 272,399 289,398
12 302,363 319,361 290,398 308,398
0 326,361 345,359 316,397 336,397
8 347,359 366,357 338,397 360,396
4 368,357 390,355 362,396 386,395
7 392,354 415,352 388,395 414,395
plate 272,355 421,337 249,409 420,408
33 21,349 30,348 24,368 34,368
16 31,348 42,347 34,368 45,367
14 44,347 55,346 46,367 57,367
7 60,346 72,345 62,367 74,367
2 73,345 86,344 75,367 88,367
4 89,344 103,343 90,366 104,366
7 104,343 120,341 105,366 120,366
plate 18,341 124,331 24,373 124,372
