23 29,51 54,52 39,100 63,101
33 56,53 81,54 65,101 88,101
29 83,54 107,55 90,101 113,101
9 117,55 139,56 122,101 143,101
0 141,56 163,57 145,101 166,102
7 165,57 186,58 168,102 188,102
9 188,58 208,59 190,102 209,102
plate 22,30 213,41 40,113 213,113
21 95,346 125,347 101,408 130,409
16 129,348 158,349 134,409 162,409
28 160,349 188,350 164,409 191,409
8 200,351 227,352 204,409 230,410
5 230,352 256,353 233,410 258,410
5 258,353 283,354 260,410 284,410
7 286,354 310,355 287,410 311,411
plate 89,320 317,333 100,425 317,425
