29 52,269 66,267 66,294 80,293
27 68,267 84,265 81,293 97,293
27 86,265 104,263 98,293 116,292
7 113,262 134,260 124,292 144,292
5 137,259 162,256 146,291 170,291
1 164,256 193,253 172,291 199,290
3 196,252 231,248 202,290 232,289
plate 45,259 240,228 68,300 241,299
17 257,361 290,363 267,430 298,431
27 294,364 326,366 302,431 332,431
30 328,367 357,369 334,432 362,432
1 370,370 397,372 375,432 401,433
5 400,373 426,375 403,433 428,433
3 428,375 452,377 430,433 453,434
1 454,377 477,379 455,434 477,434
plate 249,331 483,357 265,448 483,449
