27 76,175 85,174 82,192 91,191
32 86,174 96,173 92,191 101,191
27 98,173 109,172 103,191 114,191
7 114,172 126,170 118,191 130,191
6 127,170 141,169 131,191 144,190
2 143,169 159,167 147,190 161,190
6 160,167 178,165 162,190 179,189
plate 73,168 183,154 83,196 183,195
24 200,364 209,363 205,381 213,381
32 210,363 220,363 214,381 224,381
28 221,363 231,362 225,381 234,381
5 236,362 246,361 239,381 249,381
3 248,361 260,360 250,381 262,381
6 261,360 273,360 263,381 274,380
9 274,359 288,359 275,380 289,380
plate 198,357 291,350 205,385 291,385
