19 62,282 90,286 54,346 83,347
23 92,286 118,290 86,347 113,348
33 120,290 142,293 115,348 138,349
9 153,294 173,297 150,350 170,350
5 175,297 194,300 172,351 192,351
9 196,300 213,302 194,351 212,352
6 215,303 231,305 214,352 231,353
plate 63,257 235,287 49,365 235,366
11 177,141 201,143 181,193 205,194
14 203,143 226,145 207,194 229,194
25 228,145 249,147 231,194 252,195
9 258,148 277,150 260,195 279,195
5 279,150 297,152 281,195 298,196
9 299,152 316,153 300,196 317,196
3 318,154 334,155 319,196 334,196
plate 172,121 338,140 180,205 338,206
