31 91,242 96,242 87,252 92,252
18 97,242 102,241 93,252 98,252
28 102,241 108,240 98,252 105,252
6 111,239 119,238 108,252 116,251
2 120,238 128,236 117,251 125,251
3 129,236 140,234 126,251 138,250
5 141,234 153,232 139,250 152,249
plate 93,239 157,224 85,255 157,255
30 193,343 205,341 200,362 211,362
28 206,341 219,339 212,362 225,362
32 219,339 234,337 225,362 240,361
6 241,336 258,334 247,361 263,361
6 260,334 280,331 265,360 284,360
5 282,331 305,328 286,360 308,359
4 308,328 336,324 311,359 336,358
plate 189,334 344,307 201,368 345,367
