16 59,458 76,460 55,499 72,499
30 78,460 95,461 75,499 93,499
22 97,461 113,463 94,500 110,500
8 120,463 134,464 117,500 132,500
5 135,464 149,466 134,500 148,501
0 151,466 164,467 150,501 164,501
5 165,467 178,468 164,501 178,501
plate 59,443 181,456 51,510 181,511
30 286,85 310,86 270,142 296,142
14 312,86 335,87 298,142 324,143
11 337,87 359,88 326,143 350,143
3 369,89 392,90 361,143 385,143
2 393,90 414,91 387,143 410,144
1 416,91 436,92 412,144 434,144
0 438,92 458,93 436,144 457,144
plate 289,65 463,75 262,159 463,160
