26 352,406 359,405 348,423 355,423
16 360,405 369,403 357,423 365,422
15 370,403 381,401 367,422 377,422
0 386,401 398,399 382,421 395,421
0 399,399 414,396 396,421 411,420
6 415,396 432,394 412,420 430,420
2 434,393 453,391 433,419 452,419
plate 352,400 459,380 345,428 459,427
23 53,74 80,76 42,138 71,138
14 84,76 110,78 74,138 102,139
28 112,78 137,79 104,139 131,139
5 148,80 172,81 143,139 168,140
6 175,81 198,82 171,140 195,140
9 200,83 222,84 197,140 221,140
1 225,84 246,85 223,140 246,141
plate 54,51 252,65 36,156 252,157
