27 63,159 90,164 58,221 86,222
23 93,164 117,168 88,222 114,223
20 119,168 141,171 116,223 139,224
8 150,173 169,176 148,225 168,225
7 171,176 189,179 169,225 187,226
3 190,179 206,181 189,226 206,227
2 208,182 222,184 207,227 222,228
plate 63,136 226,168 53,239 226,240
10 240,198 254,198 244,225 258,226
13 255,198 269,199 259,226 272,226
24 271,199 284,199 274,226 287,226
0 289,199 302,200 292,226 304,226
7 303,200 315,200 305,226 317,226
6 317,200 329,201 319,226 330,226
2 330,201 342,201 331,226 342,226
plate 237,186 345,191 245,233 345,233
