26 55,16 72,14 68,47 84,47
33 73,14 93,12 85,47 104,46
17 94,12 115,10 106,46 126,46
8 126,8 152,5 136,45 161,45
0 154,5 182,2 163,45 189,44
3 186,2 218,-1 193,44 223,43
2 221,-1 258,-6 225,43 260,42
plate 47,4 270,-29 69,55 271,54
19 192,88 216,91 178,146 205,147
32 219,92 241,95 207,147 232,148
28 243,95 263,98 234,148 256,149
5 271,99 289,102 265,150 284,150
6 290,102 307,104 286,150 304,151
2 309,104 324,107 306,151 322,152
4 325,107 340,109 324,152 339,153
plate 195,67 343,94 171,164 343,166
