10 75,422 96,421 83,464 103,464
24 98,421 121,420 105,464 128,463
26 123,420 147,418 130,463 152,463
9 158,418 184,416 163,463 188,463
4 186,416 212,415 190,463 216,462
0 216,415 244,413 219,462 246,462
7 246,413 275,411 248,462 276,462
plate 69,405 284,390 82,475 284,475
33 115,288 148,290 132,353 163,353
17 152,290 184,292 166,353 195,354
18 186,292 216,294 197,354 225,354
3 229,294 258,296 238,354 264,354
7 261,296 288,298 267,354 292,355
1 290,298 316,299 294,355 319,355
4 319,299 344,300 321,355 345,355
plate 104,259 351,277 133,369 351,369
