28 54,385 82,387 39,452 70,452
12 85,387 111,389 73,452 102,453
28 113,390 138,392 104,453 131,454
8 149,393 173,395 143,454 168,454
6 175,395 197,397 170,455 194,455
6 199,397 220,399 196,455 218,456
6 222,399 242,400 221,456 242,456
plate 56,360 248,380 31,472 247,473
25 371,399 384,400 378,425 390,425
15 385,400 399,401 391,425 403,426
16 400,401 411,402 404,426 415,426
5 417,402 428,402 420,426 431,426
2 429,403 441,403 432,426 442,426
0 442,403 452,404 443,426 453,426
7 453,404 463,404 454,426 463,426
plate 367,389 465,396 379,431 465,431
