24 153,223 164,222 158,242 168,242
31 165,222 176,221 169,242 179,242
31 178,221 189,220 181,242 192,242
3 194,220 207,219 197,242 209,242
2 208,219 221,218 210,242 223,241
2 224,218 238,217 225,241 239,241
8 239,217 254,216 240,241 254,241
plate 151,214 258,205 158,248 258,247
30 69,311 86,309 85,339 101,338
31 87,309 106,307 102,338 120,338
12 107,307 127,305 122,338 140,337
9 138,303 161,301 150,337 172,336
4 163,301 191,298 174,336 199,336
1 193,297 223,294 202,336 229,335
4 228,293 263,290 233,335 265,334
plate 61,299 274,266 88,346 275,345
