30 32,242 57,242 45,291 70,291
22 60,242 87,241 72,291 97,291
23 89,241 116,240 99,291 125,291
1 128,239 156,238 137,290 163,290
7 160,238 189,237 166,290 193,290
3 191,237 221,236 196,290 224,290
1 224,236 255,235 227,290 256,290
plate 23,221 263,211 46,303 264,303
23 341,152 352,153 338,175 349,175
28 353,153 362,154 350,175 360,175
29 362,154 371,155 360,175 370,176
0 375,155 383,156 374,176 382,176
6 384,156 391,157 383,176 391,176
5 392,157 400,158 391,176 399,176
2 400,158 407,158 400,176 406,176
plate 341,142 409,151 336,181 409,182
