10 319,239 332,238 307,267 321,267
21 333,237 347,236 322,267 337,267
12 347,236 362,235 338,267 353,266
7 369,234 384,233 361,266 377,266
1 386,233 402,232 379,266 396,265
6 403,232 421,230 399,265 417,265
6 423,230 441,228 420,265 440,264
plate 322,228 447,215 302,276 446,276
14 7,400 22,398 -4,433 11,433
11 24,398 40,395 12,432 30,432
23 42,395 61,392 31,432 51,431
1 71,390 93,387 61,430 85,429
9 96,386 122,382 88,429 115,428
8 125,382 155,377 118,428 150,427
2 159,377 195,371 154,427 194,425
plate 9,388 206,350 -9,443 205,441
