28 49,161 81,163 63,224 93,224
12 84,163 115,164 97,224 125,225
14 117,164 147,166 127,225 155,225
1 160,166 188,167 167,225 194,225
5 191,168 218,169 197,225 222,226
2 220,169 247,170 224,226 249,226
3 249,170 275,171 251,226 275,226
plate 39,133 281,148 64,240 282,240
12 223,328 256,333 214,406 249,408
28 259,334 289,338 253,408 284,409
15 291,339 318,343 286,409 314,410
6 330,344 353,348 326,411 351,412
9 356,349 377,352 353,412 376,413
0 379,352 399,355 377,413 398,413
3 401,355 419,358 400,413 419,414
plate 222,298 424,338 207,429 424,430
