16 57,41 72,42 51,77 67,78
28 74,42 88,44 69,78 83,78
23 90,44 104,45 86,78 100,78
2 109,46 122,47 106,79 120,79
1 123,47 135,48 121,79 133,79
6 136,48 147,49 134,79 146,80
6 148,50 158,51 148,80 158,80
plate 57,28 161,41 46,88 161,89
28 205,393 223,392 190,434 209,434
27 224,392 244,390 210,434 231,433
17 245,390 265,388 233,433 254,433
5 275,388 297,386 264,433 288,432
3 299,386 321,384 290,432 315,431
9 324,384 349,382 318,431 345,431
8 351,382 376,380 347,431 375,430
plate 208,379 384,362 183,447 384,446
