19 67,267 78,269 63,292 75,292
31 79,269 89,270 76,292 87,293
24 89,270 98,271 87,293 96,293
2 102,272 110,273 100,293 109,294
6 111,273 117,274 110,294 117,294
6 118,274 125,275 118,294 125,294
6 126,275 131,276 125,294 131,295
plate 68,256 133,269 60,299 133,300
28 322,136 335,134 317,162 330,162
28 336,134 350,132 331,162 346,161
13 352,132 368,130 347,161 364,160
9 375,129 394,126 371,160 391,159
2 396,126 418,123 393,159 415,158
2 420,122 446,119 418,158 444,157
2 448,118 478,114 447,157 477,156
plate 322,126 486,97 314,170 485,168
