3 138,130 146,129 135,146 143,146
8 147,129 156,128 144,146 153,146
2 156,127 167,126 154,146 164,145
7 167,126 178,125 165,145 176,145
29 184,124 197,122 182,145 196,144
28 199,122 214,120 197,144 213,144
plate 138,124 217,111 133,151 216,150
26 311,404 325,402 315,429 329,428
23 327,401 342,399 331,428 345,428
6 351,398 369,396 355,427 372,427
6 372,395 393,393 375,427 396,426
0 395,392 420,389 398,426 422,425
0 423,389 453,385 425,425 453,424
plate 308,394 459,367 315,435 459,434
