15 89,127 113,128 76,186 103,186
31 115,128 140,130 105,186 131,186
25 142,130 165,131 134,186 158,187
0 175,132 198,133 169,187 193,187
0 200,133 221,134 195,187 217,188
6 223,135 244,136 220,188 242,188
3 245,136 265,137 244,188 264,188
plate 90,106 270,119 69,203 270,204
17 231,374 248,372 215,412 232,412
27 250,372 268,369 234,412 254,411
19 270,369 290,367 255,411 276,410
3 299,366 322,363 287,410 311,409
9 325,362 350,359 314,409 342,408
2 352,359 380,356 344,408 375,407
0 383,355 415,351 378,407 413,406
plate 235,361 424,332 208,424 423,423
